Headlines:,Links:,Sentiment:,Hour:
"China halts ban on foreign-owned factories, Honda announces an EV factory in China",https://news.google.com/articles/CAIiEDJwCYK0ukvlg5Iuo3z7pmkqGQgEKhAIACoHCAowqoP5CjDpz-ACMJ_YtAU?uo=CAUicWh0dHBzOi8vZWxlY3RyZWsuY28vMjAyMi8wMS8wNy9jaGluYS1oYWx0cy1iYW4tb24tZm9yZWlnbi1vd25lZC1mYWN0b3JpZXMtaG9uZGEtYW5ub3VuY2VzLWFuLWV2LWZhY3RvcnktaW4tY2hpbmEv0gEA&hl=en-SG&gl=SG&ceid=SG%3Aen,-1.0000000149011612,1
Jordyn Woods is luxe in Louis Vuitton and more star snaps,https://news.google.com/articles/CAIiECprrfx6BvlkIU7_mgo_5VEqGQgEKhAIACoHCAowmID5CjDdtOACMLzWtAU?uo=CAUiWWh0dHBzOi8vcGFnZXNpeC5jb20vMjAyMi8wMS8wNy9qb3JkeW4td29vZHMtaXMtbHV4ZS1pbi1sb3Vpcy12dWl0dG9uLWFuZC1tb3JlLXN0YXItc25hcHMv0gEA&hl=en-SG&gl=SG&ceid=SG%3Aen,4.000000059604645,1
Prius Line Outsells Every Affordable BEV For 2021 - Bolt and Leaf Combined,https://news.google.com/articles/CBMiZGh0dHBzOi8vd3d3LnRvcnF1ZW5ld3MuY29tLzEwODMvcHJpdXMtbGluZS1vdXRzZWxscy1ldmVyeS1hZmZvcmRhYmxlLWJldi0yMDIxLWJvbHQtYW5kLWxlYWYtY29tYmluZWTSAWhodHRwczovL3d3dy50b3JxdWVuZXdzLmNvbS8xMDgzL3ByaXVzLWxpbmUtb3V0c2VsbHMtZXZlcnktYWZmb3JkYWJsZS1iZXYtMjAyMS1ib2x0LWFuZC1sZWFmLWNvbWJpbmVkL2FtcA?hl=en-SG&gl=SG&ceid=SG%3Aen,1.0000000149011612,1
Amylyx Pharma Shares Slip in Trading Debut After Upsized IPO >AMLX,https://news.google.com/articles/CBMicGh0dHBzOi8vd3d3Lm1hcmtldHdhdGNoLmNvbS9zdG9yeS9hbXlseXgtcGhhcm1hLXNoYXJlcy1zbGlwLWluLXRyYWRpbmctZGVidXQtYWZ0ZXItdXBzaXplZC1pcG8tYW1seC0yNzE2NDE1NzI4NDLSAQA?hl=en-SG&gl=SG&ceid=SG%3Aen,0.0,1
Vigil Neuroscience Shares Slide in Debut After IPO Priced Below Views >VIGL,https://news.google.com/articles/CBMieWh0dHBzOi8vd3d3Lm1hcmtldHdhdGNoLmNvbS9zdG9yeS92aWdpbC1uZXVyb3NjaWVuY2Utc2hhcmVzLXNsaWRlLWluLWRlYnV0LWFmdGVyLWlwby1wcmljZWQtYmVsb3ctdmlld3MtdmlnbC0yNzE2NDE1NzQwNTbSAQA?hl=en-SG&gl=SG&ceid=SG%3Aen,0.0,1
Volvo Ride Pilot autonomous driving feature to launch in California,https://news.google.com/articles/CAIiEP6SJiiV3cs2dOba3xm2QKAqFAgEKg0IACoGCAow-Y8BMOAeMOlM?uo=CAUiZ2h0dHBzOi8vd3d3LnNsYXNoZ2Vhci5jb20vdm9sdm8tcmlkZS1waWxvdC1hdXRvbm9tb3VzLWRyaXZpbmctZmVhdHVyZS10by1sYXVuY2gtaW4tY2FsaWZvcm5pYS0wNzcwNjE3Mi_SAQA&hl=en-SG&gl=SG&ceid=SG%3Aen,-1.0000000149011612,1
Elon Musk’s Succinct Explanation for Why Excessively Taxing Billionaires Doesn’t Make Any Sense,https://news.google.com/articles/CBMifGh0dHBzOi8vZ3Z3aXJlLmNvbS8yMDIyLzAxLzA3L2Vsb24tbXVza3Mtc3VjY2luY3QtZXhwbGFuYXRpb24tZm9yLXdoeS1leGNlc3NpdmVseS10YXhpbmctYmlsbGlvbmFpcmVzLWRvZXNudC1tYWtlLWFueS1zZW5zZS_SAYIBaHR0cHM6Ly9ndndpcmUuY29tLzIwMjIvMDEvMDcvZWxvbi1tdXNrcy1zdWNjaW5jdC1leHBsYW5hdGlvbi1mb3Itd2h5LWV4Y2Vzc2l2ZWx5LXRheGluZy1iaWxsaW9uYWlyZXMtZG9lc250LW1ha2UtYW55LXNlbnNlLz9hbXA9MQ?hl=en-SG&gl=SG&ceid=SG%3Aen,-6.000000238418579,1
"Lucid Plans Expansion Into Europe in 2022, the Middle East and China To Follow",https://news.google.com/articles/CBMifGh0dHBzOi8vd3d3LmF1dG9ldm9sdXRpb24uY29tL25ld3MvbHVjaWQtcGxhbnMtZXhwYW5zaW9uLWludG8tZXVyb3BlLWluLTIwMjItdGhlLW1pZGRsZS1lYXN0LWFuZC1jaGluYS10by1mb2xsb3ctMTc4NTk3Lmh0bWzSAQA?hl=en-SG&gl=SG&ceid=SG%3Aen,0.0,1
Brazil's auto production to grow 9.4% in 2022,https://news.google.com/articles/CBMiemh0dHBzOi8vYXV0by5lY29ub21pY3RpbWVzLmluZGlhdGltZXMuY29tL25ld3MvcGFzc2VuZ2VyLXZlaGljbGUvY2Fycy9icmF6aWxzLWF1dG8tcHJvZHVjdGlvbi10by1ncm93LTktNC1pbi0yMDIyLzg4NzYyMTEw0gF-aHR0cHM6Ly9hdXRvLmVjb25vbWljdGltZXMuaW5kaWF0aW1lcy5jb20vYW1wL25ld3MvcGFzc2VuZ2VyLXZlaGljbGUvY2Fycy9icmF6aWxzLWF1dG8tcHJvZHVjdGlvbi10by1ncm93LTktNC1pbi0yMDIyLzg4NzYyMTEw?hl=en-SG&gl=SG&ceid=SG%3Aen,1.0000000149011612,1
"Disruptive Growth Will Require Patience, but Potential Rewards Lurk",https://news.google.com/articles/CBMiYmh0dHBzOi8vd3d3Lm5hc2RhcS5jb20vYXJ0aWNsZXMvZGlzcnVwdGl2ZS1ncm93dGgtd2lsbC1yZXF1aXJlLXBhdGllbmNlLWJ1dC1wb3RlbnRpYWwtcmV3YXJkcy1sdXJr0gFmaHR0cHM6Ly93d3cubmFzZGFxLmNvbS9hcnRpY2xlcy9kaXNydXB0aXZlLWdyb3d0aC13aWxsLXJlcXVpcmUtcGF0aWVuY2UtYnV0LXBvdGVudGlhbC1yZXdhcmRzLWx1cms_YW1w?hl=en-SG&gl=SG&ceid=SG%3Aen,1.0000000149011612,1
Stocks Slip Following Mixed Jobs Data as Tech Sinks Again,https://news.google.com/articles/CBMibWh0dHBzOi8vd3d3LnVzbmV3cy5jb20vbmV3cy9idXNpbmVzcy9hcnRpY2xlcy8yMDIyLTAxLTA3L2FzaWFuLXNoYXJlcy1taXhlZC1hZnRlci10ZWNoLWxlZC1kZWNsaW5lLW9uLXdhbGwtc3TSAXlodHRwczovL3d3dy51c25ld3MuY29tL25ld3MvYnVzaW5lc3MvYXJ0aWNsZXMvMjAyMi0wMS0wNy9hc2lhbi1zaGFyZXMtbWl4ZWQtYWZ0ZXItdGVjaC1sZWQtZGVjbGluZS1vbi13YWxsLXN0P2NvbnRleHQ9YW1w?hl=en-SG&gl=SG&ceid=SG%3Aen,-1.0000000149011612,1
Higher Yields Raise Appeal for Inverse Treasury ETFs,https://news.google.com/articles/CBMiVGh0dHBzOi8vd3d3Lm5hc2RhcS5jb20vYXJ0aWNsZXMvaGlnaGVyLXlpZWxkcy1yYWlzZS1hcHBlYWwtZm9yLWludmVyc2UtdHJlYXN1cnktZXRmc9IBWGh0dHBzOi8vd3d3Lm5hc2RhcS5jb20vYXJ0aWNsZXMvaGlnaGVyLXlpZWxkcy1yYWlzZS1hcHBlYWwtZm9yLWludmVyc2UtdHJlYXN1cnktZXRmcz9hbXA?hl=en-SG&gl=SG&ceid=SG%3Aen,3.0000001192092896,1
"AMD CEO Lisa Su talks cheaper GPUs, Intel competition, 3D chiplets, and Zen 4",https://news.google.com/articles/CAIiENfXirmsx9YAZXQI1-eU5H8qEwgEKgwIACoFCAowsGkw8AYwgxM?uo=CAUibmh0dHBzOi8vdmVudHVyZWJlYXQuY29tLzIwMjIvMDEvMDcvYW1kLWNlby1saXNhLXN1LXRhbGtzLWNoZWFwZXItZ3B1cy1pbnRlbC1jb21wZXRpdGlvbi0zZC1jaGlwbGV0cy1hbmQtemVuLTQv0gEA&hl=en-SG&gl=SG&ceid=SG%3Aen,-1.0000000149011612,1
"John Mulaney and Anna Marie Tendler Have Finalized Their Divorce, Report Says",https://news.google.com/articles/CAIiEKbdl4py38GiAQ9XOKZlMQcqFggEKg0IACoGCAow7s8BMNBIMLXUiQY?uo=CAUiamh0dHBzOi8vd3d3LnRoZWRhaWx5YmVhc3QuY29tL2pvaG4tbXVsYW5leS1hbmQtYW5uYS1tYXJpZS10ZW5kbGVyLWhhdmUtZmluYWxpemVkLXRoZWlyLWRpdm9yY2UtcmVwb3J0LXNheXPSAQA&hl=en-SG&gl=SG&ceid=SG%3Aen,-1.0000000149011612,1
Wreck with semi truck kills firefighters responding to another scene,https://news.google.com/articles/CBMiXmh0dHBzOi8vY2RsbGlmZS5jb20vMjAyMi93cmVjay13aXRoLXNlbWktdHJ1Y2sta2lsbHMtZmlyZWZpZ2h0ZXJzLXJlc3BvbmRpbmctdG8tYW5vdGhlci1zY2VuZS_SAWJodHRwczovL2NkbGxpZmUuY29tLzIwMjIvd3JlY2std2l0aC1zZW1pLXRydWNrLWtpbGxzLWZpcmVmaWdodGVycy1yZXNwb25kaW5nLXRvLWFub3RoZXItc2NlbmUvP2FtcA?hl=en-SG&gl=SG&ceid=SG%3Aen,-6.9999998807907104,1
Bank ETF (KRE) Hits New 52-Week High,https://news.google.com/articles/CBMiQmh0dHBzOi8vd3d3Lm5hc2RhcS5jb20vYXJ0aWNsZXMvYmFuay1ldGYta3JlLWhpdHMtbmV3LTUyLXdlZWstaGlnaNIBRmh0dHBzOi8vd3d3Lm5hc2RhcS5jb20vYXJ0aWNsZXMvYmFuay1ldGYta3JlLWhpdHMtbmV3LTUyLXdlZWstaGlnaD9hbXA?hl=en-SG&gl=SG&ceid=SG%3Aen,2.0000000298023224,1
"""Tesla Killers"" No More, EVs Are Becoming Too Mainstream Now - AutoSpies Auto News",https://news.google.com/articles/CBMiPWh0dHBzOi8vd3d3LmF1dG9zcGllcy5jb20vbmV3cy9pbmRleC5hc3B4P3N1Ym1pc3Npb25pZD0xMDgxNTLSAQA?hl=en-SG&gl=SG&ceid=SG%3Aen,-1.0000000149011612,1
Tesla Model X Plaid interior options dwindle down to six-seat configuration only,https://news.google.com/articles/CBMiN2h0dHBzOi8vd3d3LnRlc2xhcmF0aS5jb20vdGVzbGEtbW9kZWwteC1wbGFpZC1zaXgtc2VhdC_SATtodHRwczovL3d3dy50ZXNsYXJhdGkuY29tL3Rlc2xhLW1vZGVsLXgtcGxhaWQtc2l4LXNlYXQvYW1wLw?hl=en-SG&gl=SG&ceid=SG%3Aen,0.0,23
"GM is a better EV bet than Tesla, this investor says",https://news.google.com/articles/CBMiWmh0dHBzOi8vd3d3LmNhbnRlY2hsZXR0ZXIuY29tLzIwMjIvMDEvZ20taXMtYS1iZXR0ZXItZXYtYmV0LXRoYW4tdGVzbGEtdGhpcy1pbnZlc3Rvci1zYXlzL9IBXmh0dHBzOi8vd3d3LmNhbnRlY2hsZXR0ZXIuY29tLzIwMjIvMDEvZ20taXMtYS1iZXR0ZXItZXYtYmV0LXRoYW4tdGVzbGEtdGhpcy1pbnZlc3Rvci1zYXlzL2FtcC8?hl=en-SG&gl=SG&ceid=SG%3Aen,-2.0000000298023224,23
Tesla's sales help UK reach new electric market share milestone,https://news.google.com/articles/CBMiOWh0dHBzOi8vd3d3LmRhaWppd29ybGQuY29tL25ld3MvbmV3c0Rpc3BsYXk_bmV3c0lEPTkxMjgxOdIBAA?hl=en-SG&gl=SG&ceid=SG%3Aen,3.0000001192092896,23
"Weekend reads: When tech stocks fade, where do you go?",https://news.google.com/articles/CAIiEGtF4BtjocvHdONbfO7tdQ8qGAgEKg8IACoHCAowjujJATDXzBUwuJS0AQ?uo=CAUiYWh0dHBzOi8vd3d3Lm1hcmtldHdhdGNoLmNvbS9zdG9yeS93ZWVrZW5kLXJlYWRzLXdoZW4tdGVjaC1zdG9ja3MtZmFkZS13aGVyZS1kby15b3UtZ28tMTE2NDE1NzQ1MzDSAQA&hl=en-SG&gl=SG&ceid=SG%3Aen,-2.0000000298023224,23
GM's pioneering EV1 was doomed almost from the start: What went wrong,https://news.google.com/articles/CBMimgFodHRwczovL3d3dy5iYWtlcnNmaWVsZC5jb20vYXAvbmV3cy9nbS1zLXBpb25lZXJpbmctZXYxLXdhcy1kb29tZWQtYWxtb3N0LWZyb20tdGhlLXN0YXJ0LXdoYXQtd2VudC13cm9uZy9hcnRpY2xlX2YyNDMzOTY4LWM2NmMtNTBmNi1iNDg0LTE0ZGU5MzQ1Mzc1YS5odG1s0gEA?hl=en-SG&gl=SG&ceid=SG%3Aen,-8.00000011920929,23
"Mercedes' sleek, electric Vision EQXX concept claims 620-mile range",https://news.google.com/articles/CBMilwFodHRwczovL3d3dy5iYWtlcnNmaWVsZC5jb20vYXAvbmV3cy9tZXJjZWRlcy1zbGVlay1lbGVjdHJpYy12aXNpb24tZXF4eC1jb25jZXB0LWNsYWltcy02MjAtbWlsZS1yYW5nZS9hcnRpY2xlX2EzMmIzMDBiLTgwZjgtNWNmZC1hZDY3LTg0OTQ4Y2ViMTM3OC5odG1s0gEA?hl=en-SG&gl=SG&ceid=SG%3Aen,2.0000000298023224,23
"Unmanned Vehicles Market Outlook 2021 Analysis by Leading Keyplayers | Apple Inc.,Baidu Inc.,Tesla Motors,Inc. – Industrial IT",https://news.google.com/articles/CBMihQFodHRwczovL2luZHVzdHJpYWxpdC5jb20uYXUvdW5tYW5uZWQtdmVoaWNsZXMtbWFya2V0LW91dGxvb2stMjAyMS1hbmFseXNpcy1ieS1sZWFkaW5nLWtleXBsYXllcnMtYXBwbGUtaW5jLWJhaWR1LWluYy10ZXNsYS1tb3RvcnNpbmMv0gEA?hl=en-SG&gl=SG&ceid=SG%3Aen,1.0000000149011612,23
There's no evidence electric vehicles fare worse than gas-powered cars in long traffic jams,https://news.google.com/articles/CBMidGh0dHBzOi8vd3d3LnBvbGl0aWZhY3QuY29tL2ZhY3RjaGVja3MvMjAyMi9qYW4vMDcvZmFjZWJvb2stcG9zdHMvdGhlcmVzLW5vLWV2aWRlbmNlLWVsZWN0cmljLXZlaGljbGVzLWZhcmUtd29yc2UtZ2Ev0gEA?hl=en-SG&gl=SG&ceid=SG%3Aen,-6.9999998807907104,23
"China halts ban on foreign-owned factories, Honda announces an EV factory in China",https://news.google.com/articles/CAIiEDJwCYK0ukvlg5Iuo3z7pmkqGQgEKhAIACoHCAowqoP5CjDpz-ACMJ_YtAU?uo=CAUicWh0dHBzOi8vZWxlY3RyZWsuY28vMjAyMi8wMS8wNy9jaGluYS1oYWx0cy1iYW4tb24tZm9yZWlnbi1vd25lZC1mYWN0b3JpZXMtaG9uZGEtYW5ub3VuY2VzLWFuLWV2LWZhY3RvcnktaW4tY2hpbmEv0gEA&hl=en-SG&gl=SG&ceid=SG%3Aen,-1.0000000149011612,23
"Disruptive Growth Will Require Patience, but Potential Rewards Lurk",https://news.google.com/articles/CBMiYmh0dHBzOi8vd3d3Lm5hc2RhcS5jb20vYXJ0aWNsZXMvZGlzcnVwdGl2ZS1ncm93dGgtd2lsbC1yZXF1aXJlLXBhdGllbmNlLWJ1dC1wb3RlbnRpYWwtcmV3YXJkcy1sdXJr0gFmaHR0cHM6Ly93d3cubmFzZGFxLmNvbS9hcnRpY2xlcy9kaXNydXB0aXZlLWdyb3d0aC13aWxsLXJlcXVpcmUtcGF0aWVuY2UtYnV0LXBvdGVudGlhbC1yZXdhcmRzLWx1cms_YW1w?hl=en-SG&gl=SG&ceid=SG%3Aen,1.0000000149011612,23
Jordyn Woods is luxe in Louis Vuitton and more star snaps,https://news.google.com/articles/CAIiECprrfx6BvlkIU7_mgo_5VEqGQgEKhAIACoHCAowmID5CjDdtOACMLzWtAU?uo=CAUiWWh0dHBzOi8vcGFnZXNpeC5jb20vMjAyMi8wMS8wNy9qb3JkeW4td29vZHMtaXMtbHV4ZS1pbi1sb3Vpcy12dWl0dG9uLWFuZC1tb3JlLXN0YXItc25hcHMv0gEA&hl=en-SG&gl=SG&ceid=SG%3Aen,4.000000059604645,23
Volvo Ride Pilot autonomous driving feature to launch in California,https://news.google.com/articles/CAIiEP6SJiiV3cs2dOba3xm2QKAqFAgEKg0IACoGCAow-Y8BMOAeMOlM?uo=CAUiZ2h0dHBzOi8vd3d3LnNsYXNoZ2Vhci5jb20vdm9sdm8tcmlkZS1waWxvdC1hdXRvbm9tb3VzLWRyaXZpbmctZmVhdHVyZS10by1sYXVuY2gtaW4tY2FsaWZvcm5pYS0wNzcwNjE3Mi_SAQA&hl=en-SG&gl=SG&ceid=SG%3Aen,-1.0000000149011612,23
"Lucid Plans Expansion Into Europe in 2022, the Middle East and China To Follow",https://news.google.com/articles/CAIiEExYkzXXjthkg7HcY9CDztoqMwgEKioIACIQFloNoavzTzBvP2PfEiuO2yoUCAoiEBZaDaGr808wbz9j3xIrjtswx-StBw?uo=CAUifGh0dHBzOi8vd3d3LmF1dG9ldm9sdXRpb24uY29tL25ld3MvbHVjaWQtcGxhbnMtZXhwYW5zaW9uLWludG8tZXVyb3BlLWluLTIwMjItdGhlLW1pZGRsZS1lYXN0LWFuZC1jaGluYS10by1mb2xsb3ctMTc4NTk3Lmh0bWzSAQA&hl=en-SG&gl=SG&ceid=SG%3Aen,0.0,23
What The 2024 Chevy Equinox Tells Us About The Future Of American-Made Electric Cars,https://news.google.com/articles/CAIiELNXvzfHzGGFuheShZafZFgqGQgEKhAIACoHCAowr7CHCzD-84UDMK_vnAc?uo=CAUiQGh0dHBzOi8vd3d3LmhvdGNhcnMuY29tL3RoZS0yMDI0LWNoZXZ5LWVxdWlub3gtYW1lcmljYW4tbWFkZS1ldi_SAQA&hl=en-SG&gl=SG&ceid=SG%3Aen,0.0,23
SpaceX sends another 49 Starlink satellites into orbit,https://news.google.com/articles/CBMiW2h0dHBzOi8vbmF0aW9uLmxrL29ubGluZS9zcGFjZXgtc2VuZHMtYW5vdGhlci00OS1zdGFybGluay1zYXRlbGxpdGVzLWludG8tb3JiaXQtMTYyNjg4Lmh0bWzSAQA?hl=en-SG&gl=SG&ceid=SG%3Aen,0.0,23
See all the craziest concept cars from CES 2022,https://news.google.com/articles/CBMiUWh0dHBzOi8vd3d3LmN1bHRvZm1hYy5jb20vNzYyOTk4L3NlZS1hbGwtdGhlLWNyYXppZXN0LWNvbmNlcHQtY2Fycy1mcm9tLWNlcy0yMDIyL9IBAA?hl=en-SG&gl=SG&ceid=SG%3Aen,0.0,23
Stocks slip following mixed jobs data as tech sinks again,https://news.google.com/articles/CBMiYGh0dHBzOi8vd3d3LnN0YXJ0cmlidW5lLmNvbS9zdG9ja3Mtc2xpcC1mb2xsb3dpbmctbWl4ZWQtam9icy1kYXRhLWFzLXRlY2gtc2lua3MtYWdhaW4vNjAwMTMzNDc3L9IBAA?hl=en-SG&gl=SG&ceid=SG%3Aen,-5.0,23
Higher Yields Raise Appeal for Inverse Treasury ETFs,https://news.google.com/articles/CAIiEBZLZEwfrHBBJ5igChQfDqYqMwgEKioIACIQT4VDYmxpaDN7y5JvscS9FioUCAoiEE-FQ2JsaWgze8uSb7HEvRYw7fHMBg?uo=CAUiVGh0dHBzOi8vd3d3Lm5hc2RhcS5jb20vYXJ0aWNsZXMvaGlnaGVyLXlpZWxkcy1yYWlzZS1hcHBlYWwtZm9yLWludmVyc2UtdHJlYXN1cnktZXRmc9IBAA&hl=en-SG&gl=SG&ceid=SG%3Aen,3.0000001192092896,23
"AMD CEO Lisa Su talks cheaper GPUs, Intel competition, 3D chiplets, and Zen 4",https://news.google.com/articles/CAIiENfXirmsx9YAZXQI1-eU5H8qEwgEKgwIACoFCAowsGkw8AYwgxM?uo=CAUibmh0dHBzOi8vdmVudHVyZWJlYXQuY29tLzIwMjIvMDEvMDcvYW1kLWNlby1saXNhLXN1LXRhbGtzLWNoZWFwZXItZ3B1cy1pbnRlbC1jb21wZXRpdGlvbi0zZC1jaGlwbGV0cy1hbmQtemVuLTQv0gEA&hl=en-SG&gl=SG&ceid=SG%3Aen,-1.0000000149011612,23
Wreck with semi truck kills firefighters responding to another scene,https://news.google.com/articles/CBMiXmh0dHBzOi8vY2RsbGlmZS5jb20vMjAyMi93cmVjay13aXRoLXNlbWktdHJ1Y2sta2lsbHMtZmlyZWZpZ2h0ZXJzLXJlc3BvbmRpbmctdG8tYW5vdGhlci1zY2VuZS_SAWJodHRwczovL2NkbGxpZmUuY29tLzIwMjIvd3JlY2std2l0aC1zZW1pLXRydWNrLWtpbGxzLWZpcmVmaWdodGVycy1yZXNwb25kaW5nLXRvLWFub3RoZXItc2NlbmUvP2FtcA?hl=en-SG&gl=SG&ceid=SG%3Aen,-6.9999998807907104,23
Bank ETF (KRE) Hits New 52-Week High,https://news.google.com/articles/CAIiEEZdtAhvlebfCeHoJxAuJVcqMwgEKioIACIQT4VDYmxpaDN7y5JvscS9FioUCAoiEE-FQ2JsaWgze8uSb7HEvRYw7fHMBg?uo=CAUiQmh0dHBzOi8vd3d3Lm5hc2RhcS5jb20vYXJ0aWNsZXMvYmFuay1ldGYta3JlLWhpdHMtbmV3LTUyLXdlZWstaGlnaNIBAA&hl=en-SG&gl=SG&ceid=SG%3Aen,2.0000000298023224,23
"""Tesla Killers"" No More, EVs Are Becoming Too Mainstream Now - AutoSpies Auto News",https://news.google.com/articles/CBMiPWh0dHBzOi8vd3d3LmF1dG9zcGllcy5jb20vbmV3cy9pbmRleC5hc3B4P3N1Ym1pc3Npb25pZD0xMDgxNTLSAQA?hl=en-SG&gl=SG&ceid=SG%3Aen,-1.0000000149011612,23
"Tesla raises Full Self Driving software price to $12000 in U.S., Musk says",https://news.google.com/articles/CBMiZmh0dHBzOi8vd3R2YmFtLmNvbS8yMDIyLzAxLzA3L3Rlc2xhLXJhaXNlcy1mdWxsLXNlbGYtZHJpdmluZy1zb2Z0d2FyZS1wcmljZS10by0xMjAwMC1pbi11LXMtbXVzay1zYXlzL9IBAA?hl=en-SG&gl=SG&ceid=SG%3Aen,0.0,10
